Unnamed: 0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
VWC2,0.02409180966923319,-0.13948018699835965,1.1635568945323014,-0.11987397234616923,0.9045829828331258,
ZPBP,0.0,,,,,
SPATA48,0.0,,,,,
IKZF1,1.6897706707140485,0.34190741969331734,0.06925843304122661,4.936690084943076,7.945958842828921e-07,3.462520880659289e-06
FIGNL1,1.6124038071949707,-0.3543248663240665,0.07031491210235237,-5.039114118614004,4.676915693999145e-07,2.091177125460067e-06
DDC,0.29173317885485717,0.8077538625281572,0.3203408424472676,2.5215450404552278,0.01168407164166442,0.025364559243661745
GRB10,1.9657619654403442,0.02485392895658302,0.06357446969966175,0.3909419783444179,0.6958401240183232,0.7923930443157691
COBL,0.674347699756172,1.6816782345433319,0.12760544853600372,13.178733775375182,1.1632685166420923e-39,3.52923838099889e-38
POM121L12,0.002930004242817639,-0.007277097744578087,2.8943584663811324,-0.0025142351333132455,0.9979939327184199,
VSTM2A,0.018902338279946196,-0.03814651285860206,1.6349344399537173,-0.023332136094510268,0.9813853377898657,
SEC61G,6.09408635992924,-0.033629509013732725,0.0362160947986609,-0.9285791082857499,0.35310725298072776,0.4734432030648004
EGFR,3.6064076385425823,-0.23715569034137415,0.047004368653229996,-5.04539678196651,4.5258116782083754e-07,2.025863465849873e-06
LANCL2,2.141278000802168,-0.14288016285739694,0.06094108536208601,-2.344562162102361,0.019049434783740833,0.03911872458458442
VOPP1,2.366153551537471,-0.09419197969894054,0.05797400365608483,-1.6247278738537552,0.10422055534862104,0.17238122655711344
SEPTIN14,0.031153220460804598,0.06538813046889938,1.2407206510248985,0.052701734604711746,0.9579695569336532,
ZNF713,0.6446380888159889,0.20636784712994294,0.11068377908326509,1.864481397718601,0.06225413152181818,0.1109050159036261
NIPSNAP2,4.248886632852525,0.0024549825118263115,0.04334585366385019,0.05663707838966225,0.9548342976524933,0.9721722585320518
MRPS17,4.02960590579225,-0.09077924346370318,0.044490220860383844,-2.0404313961169214,0.041307377505554056,0.07730737123774115
PSPH,2.5796327291119736,-0.3231390114625558,0.05575651598276858,-5.79553807778128,6.810247338316185e-09,3.7127947418028335e-08
CCT6A,7.559241527170268,-0.07673522266803963,0.03248285664229641,-2.3623298748953494,0.018160474581970322,0.037498749745647514
SUMF2,6.482317223645418,0.06876415337962007,0.03515172748322959,1.9562097883361922,0.05044044591870543,0.09230893828812275
PHKG1,1.0747640044068079,0.42149186022690127,0.08699719546352722,4.844890205726321,1.2668171384826237e-06,5.374881248605496e-06
CHCHD2,8.516774035453532,-0.028705166568772218,0.030643864670101384,-0.9367345430414749,0.34889512299063075,0.4689779250211983
NUPR2,1.457565626407856,0.029862870828924668,0.11488989674993044,0.2599259958769416,0.7949208584646427,0.8651651823986889
ZNF479,0.0037987480300824238,0.009257108962109458,2.8943465861602506,0.003198341555352667,0.9974480970035452,
ZNF716,0.07795751459404665,0.07305839635218873,0.5968223506223458,0.12241229953269336,0.9025724981493215,0.9388805414338199
ZNF727,0.15308219116374736,0.4427109181601076,0.2956640591811216,1.4973443826288884,0.134303671997735,0.21403028547665554
ZNF735,0.0028544288558300453,0.015004874910900596,2.894362023098792,0.005184173503919845,0.9958636465285754,
ZNF679,0.007280528706958678,0.01968751791194015,2.386471310848255,0.008249635276337076,0.9934178180408655,
ZNF736,2.3093074876312425,0.13083560988801207,0.0586842294619933,2.229485009643817,0.02578165161309885,0.05128950450568319
ZNF680,2.414882983704168,0.16796492205788502,0.05754986208712239,2.918598168030529,0.003516091452453954,0.008626901203020591
ZNF107,2.4457707966040494,0.07638081832443626,0.05697598367020772,1.3405791950262576,0.18005711583422845,0.272624072940735
ZNF138,1.926696875847802,0.1559127454923343,0.06442910374415066,2.4199117546546534,0.015524273940812005,0.03261555205874822
ZNF273,1.3571092700622418,-0.19548519023117497,0.07642415464136305,-2.5578979728141147,0.010530698377569623,0.023116459276414873
ZNF117,3.8144901539703677,0.33665930069441574,0.04614569167413608,7.295573833236263,2.9738883528973816e-13,2.353111069016543e-12
ERV3-1,4.285578499222019,0.2530673963533668,0.043379702863004486,5.833774314973241,5.418740377421023e-09,2.9783660006909818e-08
ZNF92,2.576396210944066,0.18103974586611976,0.05572611695870844,3.2487414473946816,0.0011591678703631175,0.0031311526478118414
VKORC1L1,3.3626671528450838,0.21322427860405532,0.048925885641661185,4.358107693046876,1.311918289574865e-05,4.8530433168888804e-05
GUSB,5.529795225645127,0.15790174958749637,0.038118522821542454,4.1423889988270775,3.4370673053483204e-05,0.0001196696656346692
ASL,4.118820663669443,0.22443346972117867,0.04430085014254057,5.066121056346568,4.0600377685727357e-07,1.8254872579320896e-06
CRCP,3.5249843060875143,-0.014655569095028732,0.04753058650458568,-0.30833974862933333,0.7578238233861607,0.8388459342732046
TPST1,1.0466384483551432,-0.3581034711361363,0.08739681468069341,-4.097443052638439,4.177388914743619e-05,0.00014343080864560892
KCTD7,3.1800825181135037,0.16133005501861084,0.05014240392479732,3.2174375855726973,0.001293411650504788,0.00346414990683826
RABGEF1,0.18331151399178788,-0.2698859887502957,0.22378697814998338,-1.2059950537846598,0.2278193975923294,0.3310635481880233
TMEM248,5.318893591639482,0.04025514182981,0.0387436876602869,1.0390116238489184,0.2987993303120803,0.4139822544564878
SBDS,6.55500177985196,0.038306637274028214,0.034927456185641026,1.0967485599416886,0.27275132241691824,0.3835230692272456
TYW1,0.9143742773509941,0.019008214932286847,0.09300747432508566,0.20437298260404452,0.8380620413626341,0.8957788937335479
AUTS2,0.5377496733607594,-0.2578481453047699,0.12104989677126544,-2.130098018935092,0.03316352186069909,0.06390721736553377
GALNT17,0.01954933521117856,0.0006691667336347476,1.238368832030772,0.0005403614144078519,0.9995688539911721,
CALN1,0.0017999099625180084,0.009611654531952701,2.894375625446524,0.0033208041304140967,0.9973503865247679,
TYW1B,0.009764474623796121,0.035866127377362354,1.9235619944079265,0.01864568310334181,0.9851237593139028,
